DEST_NAME,CLIENT,QUEUE_NAME,UNIT_ID
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002258,00505684390C1FE0AAEE07E317DBA865
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002262,00505684390C1FE0AEE27DC00B6C8879
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002265,00505684390C1FE0A893606746AEA856
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002266,00505684390C1FE0A893B6FCFCBEA856
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002267,00505684390C1FE0A899BC5570A1C856
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002275,00505684390C1FE0AAA8F6DB967AE865
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002277,00505684390C1FE0AAA8AB290B560865
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002297,00505684390C1FE186BF7691DEC3688F
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002310,00505684390C1FE0AEFD9B938F41C879
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002313,00505684390C1FE0B0EE05FB61DBC879
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002341,00505684390C1FE0B2C9357C8C30887A
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002342,00505684390C1FE0B2C9DF4236FA087A
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002344,00505684390C1FE0B481D15339C4887B
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002345,00505684390C1FE0B481DAB2D0A2A87B
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002346,00505684390C1FE0B48AF7CFE6A5287B
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002348,00505684390C1FE0B48FA87EFC7DC87B
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002349,00505684390C1FE0B4BB9C9F266DA87B
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002355,00505684390C1FE0B597E92A4065487B
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002357,00505684390C1FE0B5D0CB4AC015287B
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002386,00505684390C1FE181FE8848DA6A4889
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002387,00505684390C1FE182865F372AA30889
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002388,00505684390C1FE18287322CF294A889
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002389,00505684390C1FE18287B04E0CBFA889
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002395,00505684390C1FE182F91935AD156889
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002396,00505684390C1FE18380BF275470C889
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002412,00505684390C1FE184C826047784E88D
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002432,00505684390C1FE18CED7D0092AD0896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002435,00505684390C1FE187C2F76DCE6CE88F
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002436,00505684390C1FE187C399B56414C88F
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002439,00505684390C1FE187C5D7F6059F088F
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002440,00505684390C1FE187D8053BA4D48891
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002442,00505684390C1FE187DA9DAF5FB02891
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002450,00505684390C1FE189E8C7957600C891
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002451,00505684390C1FE189E8DFB67B870891
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002494,00505684390C1FE18DA24007554D8896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002510,00505684390C1FE18F9DB97030D1E896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002516,00505684390C1FE18FC95CD7DD162896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002517,00505684390C1FE18FC96CC2381F4896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002520,00505684390C1FE18FCBC925A18E0896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002521,00505684390C1FE18FD3498B7569E896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002523,00505684390C1FE18FE24208B2FFA896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002525,00505684390C1FE18FF3D8A674066896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002526,00505684390C1FE18FF4507780734896
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330002535,00505684390C1FE19180A44B8701E897
