UNIT_ID,MESSAGE,MESSAGE_ID,MESSAGE_NUMBER,MESSAGE_V1,MESSAGE_V2,MESSAGE_V3,MESSAGE_V4
00505684390C1FE18D9B29257D900896,Price determination: MtM condition ZPOC is not active for item 000010,CMM_VLOGP,045,ZPOC,000010,,
00505684390C1FE18D9B2A787A962896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B2CEF64C56896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B2D0EE5126896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B2D4CD143E896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B2EB67F900896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B34F8194AE896,Price determination: MtM condition ZPOC is not active for item 000010,CMM_VLOGP,045,ZPOC,000010,,
00505684390C1FE18D9B354E1A168896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B3976379B4896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B3B49EDD48896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B3C6A0463C896,Price determination: MtM condition ZPLI is not active for item 000010,CMM_VLOGP,045,ZPLI,000010,,
00505684390C1FE18D9B458D14414896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B462F97970896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B478469CB8896,Price determination: MtM condition ZCMI is not active for item 000010,CMM_VLOGP,045,ZCMI,000010,,
00505684390C1FE18D9B52298A1A6896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
